Make,Model,Cylinder,Transmission,CityMPG,HighwayMPG,CombinedMPG,Air Aspir Method,Air Aspiration Method Desc,Transmission,Trans Desc,Drive,Drive Desc,Fuel,Fuel Usage Desc - Conventional Fuel,Cost,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,Carline Class,Carline Class Desc,Release Date,CityCO2,HighwayCO2,CombinedCO2
Mitsubishi,LANCER,4,Auto(AV-S6),23,30,26,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2000,2000,4,Compact Cars,8/1/2014,385,294,344
Mitsubishi,LANCER,4,Manual(M5),22,31,26,NA,Naturally Aspirated,M,Manual,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2000,2000,4,Compact Cars,8/1/2014,394,287,346
Mitsubishi,LANCER AWD,4,Auto(AV-S6),22,29,25,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2100,2100,4,Compact Cars,8/1/2014,397,310,358
Mitsubishi,MIRAGE,3,Auto(AV),37,44,40,NA,Naturally Aspirated,CVT,Continuously Variable,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1300,1300,4,Compact Cars,6/1/2014,241,199,222
Mitsubishi,MIRAGE,3,Manual(M5),34,42,37,NA,Naturally Aspirated,M,Manual,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1400,1400,4,Compact Cars,6/1/2014,262,208,238
Mitsubishi,OUTLANDER 2WD,4,Auto(AV-S6),25,31,27,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1950,1950,30,Small SUV 2WD,7/1/2014,356,287,325
Mitsubishi,OUTLANDER SPORT 2WD,4,Auto(AV-S6),25,32,28,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1900,1900,30,Small SUV 2WD,7/1/2014,348,271,313
Mitsubishi,OUTLANDER SPORT 2WD,4,Manual(M5),24,30,26,NA,Naturally Aspirated,M,Manual,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2000,2000,30,Small SUV 2WD,7/1/2014,373,298,339
Mitsubishi,OUTLANDER 4WD,4,Auto(AV-S6),24,29,26,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2000,2000,31,Small SUV 4WD,7/1/2014,372,301,340
Mitsubishi,OUTLANDER 4WD,6,Auto(S6),20,28,23,NA,Naturally Aspirated,SA,Semi-Automatic,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2500,2500,31,Small SUV 4WD,7/1/2014,433,318,381
Mitsubishi,OUTLANDER SPORT 4WD,4,Auto(AV-S6),24,30,27,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1950,1950,31,Small SUV 4WD,7/1/2014,359,288,327
Nissan,370Z,6,Auto(S7),19,26,21,NA,Naturally Aspirated,SA,Semi-Automatic,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2700,2700,1,Two Seaters,7/3/2014,476,343,416
Nissan,370Z,6,Manual(M6),18,26,21,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2700,2700,1,Two Seaters,7/3/2014,500,348,432
Nissan,370Z Roadster,6,Auto(S7),18,25,21,NA,Naturally Aspirated,SA,Semi-Automatic,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2700,2700,1,Two Seaters,7/3/2014,492,361,433
Nissan,370Z Roadster,6,Manual(M6),17,24,20,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2850,2850,1,Two Seaters,7/3/2014,513,364,446
Nissan,GT-R,6,Auto(AM6),16,23,19,TC,Turbocharged,AM,Automated Manual,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),3000,3000,3,Subcompact Cars,1/3/2014,536,394,472
Nissan,VERSA,4,Auto(A4),26,35,30,NA,Naturally Aspirated,A,Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1750,1750,4,Compact Cars,4/22/2014,341,254,297
Nissan,VERSA,4,Auto(AV),31,40,35,NA,Naturally Aspirated,CVT,Continuously Variable,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1500,1500,4,Compact Cars,4/22/2014,282,223,255
Nissan,VERSA,4,Manual(M5),27,36,30,NA,Naturally Aspirated,M,Manual,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1750,1750,4,Compact Cars,4/22/2014,328,247,296
Nissan,ALTIMA,4,Auto(AV),27,38,31,NA,Naturally Aspirated,CVT,Continuously Variable,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1700,1700,5,Midsize Cars,6/4/2014,328,232,284
Nissan,ALTIMA,6,Auto(AV-S7),22,32,26,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2000,2000,5,Midsize Cars,6/4/2014,405,279,343
Porsche,911 GT3,6,Auto(AM-S7),15,20,17,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3350,3350,1,Two Seaters,6/23/2014,606,434,529
Porsche,Boxster,6,Auto(AM-S7),22,32,26,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2200,2200,1,Two Seaters,6/23/2014,406,279,349
Porsche,Boxster,6,Manual(M6),20,30,24,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2400,2400,1,Two Seaters,6/23/2014,434,301,374
Porsche,Boxster GTS,6,Auto(AM-S7),22,31,25,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2300,2300,1,Two Seaters,6/23/2014,412,289,357
Porsche,Boxster GTS,6,Manual(M6),19,26,22,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2600,2600,1,Two Seaters,6/23/2014,458,334,402
Porsche,Boxster S,6,Auto(AM-S7),21,30,24,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2400,2400,1,Two Seaters,6/23/2014,428,298,370
Porsche,Boxster S,6,Manual(M6),20,28,23,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2500,2500,1,Two Seaters,6/23/2014,453,324,395
Porsche,Cayman,6,Auto(AM-S7),22,32,26,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2200,2200,1,Two Seaters,6/23/2014,406,279,349
Porsche,Cayman,6,Manual(M6),20,30,24,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2400,2400,1,Two Seaters,6/23/2014,434,301,374
Porsche,Cayman GTS,6,Auto(AM-S7),22,31,25,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2300,2300,1,Two Seaters,6/23/2014,412,289,357
Porsche,Cayman GTS,6,Manual(M6),19,26,22,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2600,2600,1,Two Seaters,6/23/2014,458,334,402
Porsche,Cayman S,6,Auto(AM-S7),21,30,24,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2400,2400,1,Two Seaters,6/23/2014,428,298,370
Porsche,Cayman S,6,Manual(M6),20,28,23,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2500,2500,1,Two Seaters,6/23/2014,453,324,395
Porsche,911 Carrera,6,Auto(AM-S7),20,28,23,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2500,2500,2,Minicompact Cars,6/23/2014,441,315,384
Porsche,911 Carrera,6,Manual(M7),19,27,22,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2600,2600,2,Minicompact Cars,6/23/2014,473,326,407
Porsche,911 Carrera 4,6,Auto(AM-S7),20,28,23,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2500,2500,2,Minicompact Cars,6/23/2014,440,322,387
Porsche,911 Carrera 4,6,Manual(M7),19,27,22,NA,Naturally Aspirated,M,Manual,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2600,2600,2,Minicompact Cars,6/23/2014,466,329,404
Porsche,911 Carrera 4 Cabriolet,6,Auto(AM-S7),20,27,22,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2600,2600,2,Minicompact Cars,6/23/2014,449,331,396
Porsche,911 Carrera 4 Cabriolet,6,Manual(M7),19,26,22,NA,Naturally Aspirated,M,Manual,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2600,2600,2,Minicompact Cars,6/23/2014,473,340,413
Porsche,911 Carrera 4S,6,Auto(AM-S7),19,26,22,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2600,2600,2,Minicompact Cars,6/23/2014,462,338,406
Porsche,911 Carrera 4S,6,Manual(M7),18,26,21,NA,Naturally Aspirated,M,Manual,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2700,2,Minicompact Cars,6/23/2014,482,336,416
Porsche,911 Carrera 4S Cabriolet,6,Auto(AM-S7),19,26,21,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2700,2,Minicompact Cars,6/23/2014,480,341,417
Porsche,911 Carrera 4S Cabriolet,6,Manual(M7),18,26,21,NA,Naturally Aspirated,M,Manual,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2700,2,Minicompact Cars,6/23/2014,487,344,423
Porsche,911 Carrera Cabriolet,6,Auto(AM-S7),21,28,23,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2500,2500,2,Minicompact Cars,6/23/2014,433,315,380
Porsche,911 Carrera Cabriolet,6,Manual(M7),19,27,22,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2600,2600,2,Minicompact Cars,6/23/2014,465,328,404
Porsche,911 Carrera S,6,Auto(AM-S7),19,27,22,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2600,2600,2,Minicompact Cars,6/23/2014,455,328,398
Porsche,911 Carrera S,6,Manual(M7),19,27,22,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2600,2600,2,Minicompact Cars,6/23/2014,469,328,406
Porsche,911 Carrera S Cabriolet,6,Auto(AM-S7),19,27,22,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2600,2600,2,Minicompact Cars,6/23/2014,468,328,405
Porsche,911 Carrera S Cabriolet,6,Manual(M7),19,27,22,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2600,2600,2,Minicompact Cars,6/23/2014,472,335,410
Porsche,911 Targa 4,6,Auto(AM-S7),19,26,22,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2600,2600,2,Minicompact Cars,6/23/2014,464,337,407
Porsche,911 Targa 4,6,Manual(M7),18,26,21,NA,Naturally Aspirated,M,Manual,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2700,2,Minicompact Cars,6/23/2014,485,341,420
Porsche,911 Targa 4S,6,Auto(AM-S7),18,25,21,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2700,2,Minicompact Cars,6/23/2014,483,350,423
Porsche,911 Targa 4S,6,Manual(M7),18,26,21,NA,Naturally Aspirated,M,Manual,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2700,2,Minicompact Cars,6/23/2014,496,349,430
Porsche,911 Turbo,6,Auto(AM-S7),17,24,20,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2850,2850,2,Minicompact Cars,6/23/2014,518,363,448
Porsche,911 Turbo S,6,Auto(AM-S7),17,24,20,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2850,2850,2,Minicompact Cars,6/23/2014,518,363,448
Porsche,Panamera,6,Auto(AM-S7),18,28,22,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2600,2600,6,Large Cars,6/16/2014,487,319,411
Porsche,Panamera 4,6,Auto(AM-S7),18,27,21,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2700,6,Large Cars,6/16/2014,494,331,421
Porsche,Panamera 4S,6,Auto(AM-S7),17,27,21,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2700,6,Large Cars,6/16/2014,508,333,429
Porsche,Panamera 4S Executive,6,Auto(AM-S7),17,26,20,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2850,2850,6,Large Cars,6/16/2014,517,336,436
Porsche,Panamera GTS,8,Auto(AM-S7),16,24,19,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,3000,6,Large Cars,6/16/2014,572,368,480
Porsche,Panamera S,6,Auto(AM-S7),17,27,21,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2700,2700,6,Large Cars,6/16/2014,508,333,429
Porsche,Panamera Turbo,8,Auto(AM-S7),15,24,18,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3150,3150,6,Large Cars,6/9/2014,577,368,483
Porsche,Panamera Turbo Executive,8,Auto(AM-S7),15,24,18,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3150,3150,6,Large Cars,6/9/2014,583,372,488
Porsche,Panamera Turbo S,8,Auto(AM-S7),15,24,18,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3150,3150,6,Large Cars,6/9/2014,577,368,483
Porsche,Panamera Turbo S Executive,8,Auto(AM-S7),15,24,18,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3150,3150,6,Large Cars,6/9/2014,583,372,488
Porsche,Macan S,6,Auto(AM-S7),17,23,19,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,3000,31,Small SUV 4WD,5/9/2014,517,388,459
Porsche,Macan Turbo,6,Auto(AM-S7),17,23,19,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,3000,31,Small SUV 4WD,5/9/2014,537,382,467
Ram,C/V Tradesman,6,Auto(A6),18,26,21,NA,Naturally Aspirated,A,Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2500,2500,20,"Special Purpose Vehicle, minivan 2WD",8/4/2014,504,345,432
Ram,C/V Tradesman,6,Auto(A6),18,26,21,NA,Naturally Aspirated,A,Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2500,2500,20,"Special Purpose Vehicle, minivan 2WD",8/4/2014,504,345,432
Scion,FR-S,4,Auto(S6),25,34,28,NA,Naturally Aspirated,SA,Semi-Automatic,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2050,2050,2,Minicompact Cars,5/22/2014,361,264,317
Scion,FR-S,4,Manual(M6),22,30,25,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2300,2300,2,Minicompact Cars,5/22/2014,411,297,360
Scion,tC,4,Auto(S6),23,31,26,NA,Naturally Aspirated,SA,Semi-Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2000,2000,4,Compact Cars,5/30/2014,384,284,339
Scion,tC,4,Manual(M6),23,31,26,NA,Naturally Aspirated,M,Manual,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2000,2000,4,Compact Cars,5/30/2014,381,287,339
Subaru,BRZ,4,Auto(S6),25,34,28,NA,Naturally Aspirated,SA,Semi-Automatic,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2050,2050,2,Minicompact Cars,4/7/2014,361,264,317
Subaru,BRZ,4,Manual(M6),22,30,25,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2300,2300,2,Minicompact Cars,4/7/2014,411,298,360
Subaru,WRX,4,Auto(AV-S8),19,25,21,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2700,4,Compact Cars,1/17/2014,454,346,405
Subaru,WRX,4,Manual(M6),21,28,24,TC,Turbocharged,M,Manual,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2400,2400,4,Compact Cars,1/17/2014,419,313,371
Subaru,WRX,4,Manual(M6),17,23,19,TC,Turbocharged,M,Manual,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),3000,3000,4,Compact Cars,1/17/2014,520,383,458
Subaru,LEGACY,4,Auto(AV-S6),26,36,30,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1750,1750,5,Midsize Cars,6/16/2014,341,246,298
Subaru,LEGACY,6,Auto(AV-S6),20,29,23,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2300,2300,5,Midsize Cars,6/16/2014,448,308,385
Subaru,FORESTER,4,Auto(AV-S6),24,32,27,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1950,1950,31,Small SUV 4WD,2/3/2014,365,283,328
Subaru,FORESTER,4,Auto(AV-S8),23,28,25,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2300,2300,31,Small SUV 4WD,2/3/2014,384,323,357
Subaru,FORESTER,4,Manual(M6),22,29,25,NA,Naturally Aspirated,M,Manual,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2100,2100,31,Small SUV 4WD,2/3/2014,404,310,362
Subaru,OUTBACK,4,Auto(AV-S6),25,33,28,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1900,1900,31,Small SUV 4WD,6/2/2014,353,269,315
Subaru,OUTBACK,6,Auto(AV-S6),20,27,22,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,2400,31,Small SUV 4WD,6/2/2014,453,326,396
Toyota,YARIS,4,Auto(A4),30,36,32,NA,Naturally Aspirated,A,Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1650,1650,4,Compact Cars,7/16/2014,293,249,273
Toyota,YARIS,4,Manual(M5),30,37,33,NA,Naturally Aspirated,M,Manual,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1600,1600,4,Compact Cars,7/16/2014,290,237,266
Toyota,TACOMA 2WD,4,Auto(A4),19,24,21,NA,Naturally Aspirated,A,Automatic,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2500,2500,10,Small Pick-up Trucks 2WD,8/4/2014,460,370,419
Toyota,TACOMA 2WD,4,Manual(M5),21,25,22,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2400,2400,10,Small Pick-up Trucks 2WD,8/4/2014,423,358,394
Toyota,TACOMA 2WD,6,Auto(A5),17,21,19,NA,Naturally Aspirated,A,Automatic,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2750,2750,10,Small Pick-up Trucks 2WD,8/4/2014,516,413,469
Toyota,TACOMA 2WD,6,Manual(M6),16,21,18,NA,Naturally Aspirated,M,Manual,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2900,2900,10,Small Pick-up Trucks 2WD,8/4/2014,544,424,490
Toyota,TACOMA 4WD,4,Auto(A4),18,21,19,NA,Naturally Aspirated,A,Automatic,P,Part-time 4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2750,2750,11,Small Pick-up Trucks 4WD,8/4/2014,492,422,460
Toyota,TACOMA 4WD,4,Manual(M5),18,20,19,NA,Naturally Aspirated,M,Manual,P,Part-time 4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2750,2750,11,Small Pick-up Trucks 4WD,8/4/2014,479,429,456
Toyota,TACOMA 4WD,6,Auto(A5),16,21,18,NA,Naturally Aspirated,A,Automatic,P,Part-time 4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2900,2900,11,Small Pick-up Trucks 4WD,8/4/2014,557,428,499
Toyota,TACOMA 4WD,6,Manual(M6),15,19,17,NA,Naturally Aspirated,M,Manual,P,Part-time 4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),3100,3100,11,Small Pick-up Trucks 4WD,8/4/2014,571,463,523
Volkswagen,Beetle Convertible,4,Auto(S6),24,32,27,TC,Turbocharged,SA,Semi-Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1950,1950,3,Subcompact Cars,7/28/2014,369,274,326
Volkswagen,Beetle Convertible,4,Auto(AM-S6),23,29,25,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2300,2300,3,Subcompact Cars,7/28/2014,392,314,357
Volkswagen,Beetle Convertible,4,Manual(M6),23,31,26,TC,Turbocharged,M,Manual,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2200,2200,3,Subcompact Cars,7/28/2014,393,292,347
Volkswagen,Eos,4,Auto(AM-S6),22,30,25,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2300,2300,3,Subcompact Cars,7/14/2014,405,292,354
Volkswagen,Beetle,4,Auto(S6),25,33,28,TC,Turbocharged,SA,Semi-Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1900,1900,4,Compact Cars,7/28/2014,357,270,318
Volkswagen,Beetle,4,Manual(M5),24,33,27,TC,Turbocharged,M,Manual,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1950,1950,4,Compact Cars,7/28/2014,372,270,326
Volkswagen,Beetle,4,Auto(AM-S6),24,30,26,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2200,2200,4,Compact Cars,7/28/2014,377,302,343
Volkswagen,Beetle,4,Manual(M6),23,31,26,TC,Turbocharged,M,Manual,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2200,2200,4,Compact Cars,7/28/2014,393,292,347
Volkswagen,CC,4,Auto(AM-S6),22,31,25,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2300,2300,4,Compact Cars,7/14/2014,402,284,349
Volkswagen,CC,4,Manual(M6),21,32,25,TC,Turbocharged,M,Manual,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2300,2300,4,Compact Cars,7/14/2014,428,278,361
Volkswagen,CC 4Motion,6,Auto(S6),17,25,20,NA,Naturally Aspirated,SA,Semi-Automatic,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2850,2850,4,Compact Cars,7/14/2014,523,351,446
Volkswagen,Golf,4,Auto(S6),25,36,29,TC,Turbocharged,SA,Semi-Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,1800,4,Compact Cars,7/28/2014,352,247,305
Volkswagen,Golf,4,Manual(M5),25,37,30,TC,Turbocharged,M,Manual,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1750,1750,4,Compact Cars,7/28/2014,350,240,300
